30,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,236,204,236,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,15
30,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,15
30,31,-1,-1,-1,-1,-1,-1,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,-1,-1,-1,-1,-1,-1,-1,-1,14,15
30,31,-1,-1,-1,-1,-1,-1,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,-1,-1,-1,-1,-1,-1,-1,-1,14,15
14,14,-1,-1,-1,-1,-1,-1,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,-1,-1,-1,-1,-1,-1,-1,-1,14,15
30,30,-1,-1,-1,-1,-1,-1,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,-1,-1,-1,-1,-1,-1,-1,-1,14,15
14,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,15
14,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,15
14,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,15
14,15,-1,-1,-1,-1,-1,-1,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,201,202,-1,-1,-1,-1,-1,-1,-1,-1,14,15
14,15,-1,-1,-1,-1,-1,-1,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,217,218,-1,-1,-1,-1,-1,-1,-1,-1,14,15
14,15,-1,-1,-1,-1,-1,-1,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,233,234,-1,-1,-1,-1,-1,-1,-1,-1,14,15
14,15,-1,-1,-1,-1,-1,-1,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,249,250,-1,-1,-1,-1,-1,-1,-1,-1,14,15
14,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,15
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,15,15,15,15,15,15,15,15,15,15,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
14,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,14,15,31,31,31,31,31,31,31,31,31,31,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
